geoid,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20
U13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047418206,0,0,0,0,0,2.004128505,0,2.039650812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783643985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487364836,1.488538255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105351804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126935511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114522541,0,0,0,2.114164905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345545809,2.356489773,0,2.465240114,0,0,0,0,2.310749607,0,4.846370069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741038007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533056386,2.472371251,2.489234063,1.914535151,1.853052905,1.914278604,1.732681845,0,0,0
U13227,0,0,0,0,0,0,1.599155646,0,0,3.314001657,0,0,0,0,0,0,0,2.047418206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613293539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.073269338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948482132,0,0,2.026383513,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096875655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705204283,0,0,0,1.59864435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613293539,1.487364836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806521543,0,0,0,0,0,0,0,0,2.156985397,2.139083189,2.126031125,2.145416318,0,0,0,2.187657238,2.1374829,2.089995193,2.082465639,2.096875655,2.126935511,2.138900178,2.1486893,2.120575948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072495907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356489773,2.334103588,0,4.469273743,0,0,0,0,2.365520178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.743605453,5.559158714,5.742835812,5.198045535,0,0,0
U13233,0,0,0,1.584133321,3.137845555,1.584283904,3.198311292,6.499837504,6.500788221,4.971002486,3.362870546,4.943968359,5.24897645,5.879470848,3.973299428,3.883118144,7.76563319,6.142254617,7.961624968,6.017088531,3.978278599,5.720060251,3.968647683,4.008257009,4.082965866,6.118952435,6.047046018,4.234865649,4.249081136,4.259397295,4.168316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.121475698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895411209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13237,1.557123059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041482933,2.039650812,2.015682006,2.117432824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165580267,0,0,0,0,0,0,0,0,2.1486893,2.120575948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663309084,4.743833017,4.383657724,4.365477802,4.362906568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.344226171,2.34367676,4.744845911,2.394636015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857251639,0,0,0,1.856562018,0,0,0,0,0,1.636018585,1.645711276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737287399,0,0
U13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.080472683,0,2.139083189,0,0,0,0,2.215231935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13241,3.114246119,1.589016716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941408298,2.047418206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139083189,2.126031125,2.145416318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566314299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.287335026,0,0,2.356489773,0,0,0,0,0,0,0,0,0,2.332851211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34367676,2.372422956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056343821,0,0,0,0,0,0,0,0,0,0,0,1.941106819,2.020079591,0,0,0,2.020446923,0,0,0,0,1.82488412,0,0,0,1.798011399,1.806456275,3.753753754,1.867727536,0,0,0,0,0,0,0,0,0,0,0,0,1.95710036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13245,4.671369178,6.356066866,14.20118343,1.584133321,7.844613888,4.752851711,3.198311292,6.499837504,8.125985276,8.285004143,5.044305819,4.943968359,5.24897645,7.839294463,0,7.766236288,13.58985808,6.142254617,3.980812484,4.011392354,9.945696497,3.813373501,11.90594305,0,6.1244488,6.118952435,0,2.117432824,0,2.129698648,4.168316625,0,0,0,0,0,0,0,0,0,1.62792212,3.47234279,3.400377442,6.80434117,1.783643985,1.851920441,1.903819061,5.769452671,11.94671764,7.571168988,3.661595357,3.74665143,5.686772567,1.900562567,12.85016705,5.27166655,8.735302853,3.608219524,7.697784962,1.969007817,1.636714786,11.29305477,7.436824179,4.465614766,4.463422255,6.082447577,4.729250414,3.214348853,6.278350677,12.10653753,8.917742741,6.993373778,18.7431843,9.407160731,3.657845163,13.06433251,5.605171705,11.33851125,9.366102203,1.949849862,4.181738349,2.073269338,11.69476659,3.901906081,1.887932337,6.147289046,4.124221553,4.210703609,2.072495907,7.977344342,6.018657839,1.75367834,0,1.806521543,0,0,0,0,0,2.026383513,0,0,0,0,4.25206225,0,0,0,0,0,0,0,2.082465639,2.096875655,2.126935511,0,0,2.120575948,0,0,0,2.282062985,2.28315715,0,2.332415916,0,4.492867573,6.637021305,12.03514262,9.341429239,6.910213295,6.926007157,0,2.355934599,2.337267734,2.331654542,0,0,0,0,0,0,0,4.184187954,0,2.066457266,2.077404076,6.601822103,2.210188971,4.229045082,4.058853374,2.014747955,1.956066741,6.342494715,6.316720359,2.089078299,4.169098641,2.09938488,2.105484788,8.279687856,4.179116953,2.065006402,2.058121347,2.105351804,4.19322375,2.121475698,4.378858869,9.149340104,6.858083394,7.036637426,4.712979546,7.002310763,7.395720343,2.234636872,4.639187214,4.647488033,2.318625519,4.621499214,2.365520178,7.269555103,4.665702421,0,2.302078777,0,11.62250116,14.32049262,14.14093802,4.735521144,6.826559869,17.91753455,13.47769442,22.46332862,2.350065802,2.423008892,0,2.344226171,0,4.744845911,2.394636015,0,0,4.808385825,0,0,0,2.105440458,2.114030823,0,0,0,0,0,5.529444291,10.92916082,6.589460158,3.685820648,7.646721468,0,5.571754917,5.591381817,3.841573509,2.056343821,5.569686055,1.82992662,0,0,1.705204283,1.816167523,0,1.645711276,1.59864435,0,0,0,0,0,8.235366783,6.173982836,4.040893846,0,0,2.108192436,2.073226355,5.47465236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11852346,5.726283642,7.82840144,15.1297375,15.07651331,12.42236025,12.10184916,19.35265373,17.7313947,17.30659876,12.44617031,7.658140603,14.82442324,13.39995023,1.732681845,1.737287399,14.9683793,6.654577518
U13247,3.114246119,1.589016716,1.57790927,0,0,0,0,1.624959376,0,0,1.681435273,0,0,0,1.986649714,0,1.941408298,6.142254617,3.980812484,0,0,1.90668675,5.952971525,0,0,0,0,2.117432824,0,0,0,0,0,0,0,1.722652885,1.722385849,5.008681715,0,1.696583082,1.62792212,0,1.700188721,0,1.783643985,0,3.807638122,0,5.97335882,7.571168988,3.661595357,3.74665143,3.791181711,1.900562567,1.83573815,1.757222183,1.747060571,1.804109762,3.848892481,3.938015634,0,0,0,0,0,0,0,1.607174427,0,0,0,1.748343445,1.703925845,3.762864292,3.657845163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754355187,0,0,0,0,0,0,0,0,0,2.156985397,0,0,0,4.3418796,2.165580267,6.645695804,2.187657238,0,0,2.082465639,0,0,0,0,0,0,0,0,2.282062985,2.28315715,0,0,0,0,2.212340435,4.814057047,4.670714619,0,2.308669052,2.317926846,2.355934599,0,6.994963626,0,2.191828862,4.365477802,4.362906568,0,4.308023694,4.162417532,0,0,2.066457266,2.077404076,0,0,0,0,4.02949591,1.956066741,0,0,0,2.08454932,0,8.421939151,0,0,2.065006402,4.116242694,4.210703609,0,0,0,0,0,2.345545809,2.356489773,2.334103588,2.465240114,2.234636872,0,0,0,6.932248822,0,0,2.332851211,0,0,0,0,7.160246312,0,2.367760572,2.275519956,8.958767274,8.98512961,4.492665723,2.350065802,0,4.533091568,4.688452342,0,0,0,0,0,0,0,2.152574479,0,0,0,0,0,1.841247629,1.76709666,1.764788931,0,0,0,0,0,0,0,0,0,2.056343821,0,0,0,0,1.705204283,9.080837616,1.636018585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47465236,3.736362278,1.924631433,1.791344225,1.798011399,1.806456275,1.876876877,1.867727536,3.657912064,3.405414609,1.743375174,1.820631395,1.856010691,3.693648771,3.661662395,1.87132752,1.809103408,3.564998841,7.412348973,7.635044856,1.95710036,2.521622917,7.538256653,7.453416149,2.420369833,4.838163433,5.066112772,7.417113754,4.978468125,5.743605453,5.559158714,3.828557208,5.198045535,1.737287399,7.484189649,8.318221897
U13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13251,0,0,0,0,1.568922778,0,0,0,1.625197055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.029426687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817653046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806456275,0,0,1.828956032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13253,0,0,0,0,0,0,0,0,0,0,0,0,1.749658817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783643985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13255,0,0,3.15581854,1.584133321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62792212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747060571,1.804109762,0,0,0,0,0,0,0,0,4.729250414,0,0,0,0,0,1.703925845,0,0,0,1.868390568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096875655,0,0,0,0,2.106327408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096611875,0,4.378858869,6.862005078,0,0,0,0,0,0,0,0,0,2.310749607,4.731040356,0,0,0,0,0,0,0,0,0,0,2.239691818,2.246282403,0,0,2.423008892,2.266545784,0,0,0,0,0,0,0,0,0,2.139495079,2.105440458,0,0,0,0,0,0,0,0,0,0,0,0,1.857251639,0,0,0,0,0,0,0,0,0,0,0,1.59864435,1.741038007,1.744865733,1.941106819,0,0,0,0,2.020446923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.198045535,5.211862198,1.871047412,1.663644379
U13257,0,0,0,0,0,0,0,0,0,0,1.681435273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754355187,1.806521543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843148097,0,1.64736504,1.842910324,1.911680367,0,0,1.863793939,0,0,0,1.82992662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114164905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
